uwYear,gender,carType,carCat,job,age,nYears,carVal,cover,density,claimSizeMD
2009,Male,A,Medium,Housewife,36,6,18530,1,62,1338
2009,Female,B,Small,Employed,44,9,13435,1,254,1212
2009,Male,C,Small,Employed,26,0,11035,0,259,770
2009,Male,A,Small,Employed,38,3,49265,0,275,295
2009,Male,D,Small,Housewife,51,8,12605,0,65,77
2009,Male,E,Small,Housewife,60,12,22250,1,223,69
2009,Female,A,Medium,Employed,43,0,37230,0,64,282
2009,Male,B,Medium,Unemployed,28,5,15345,0,119,1143
2009,Female,B,Medium,Self-employed,40,5,24855,0,25,194
2009,Male,A,Small,Housewife,65,0,21730,1,24,613
2009,Male,E,Small,Self-employed,21,1,4370,0,178,1141
2009,Male,D,Small,Housewife,45,12,20040,1,275,268
2009,Male,B,Large,Unemployed,33,1,1870,0,270,549
2009,Male,B,Small,Unemployed,34,15,11395,1,294,1832
2009,Male,B,Medium,Employed,44,3,37030,0,259,794
2009,Female,A,Small,Employed,27,6,27000,0,33,656
2009,Male,A,Small,Employed,21,8,9615,0,160,222
2009,Male,D,Small,Self-employed,21,4,16810,0,44,1109
2009,Male,C,Large,Housewife,68,13,21645,1,73,201
2009,Female,A,Large,Self-employed,45,8,26980,0,129,2987
2009,Male,A,Medium,Employed,19,7,23250,0,59,211
2009,Male,C,Small,Unemployed,26,4,10575,0,254,970
2009,Female,B,Medium,Self-employed,48,2,2590,1,126,1267
2009,Male,C,Medium,Employed,27,5,19200,1,44,229
2009,Male,E,Medium,Housewife,33,2,29190,1,51,232
2009,Male,C,Large,Employed,36,5,34820,1,41,2347
2009,Female,A,Large,Employed,48,0,1490,1,59,16
2009,Male,A,Small,Self-employed,20,8,4410,0,36,792
2009,Male,E,Medium,Housewife,49,1,8745,1,178,359
2009,Female,B,Large,Housewife,51,13,31080,0,119,171
2009,Female,B,Medium,Employed,18,1,17520,0,184,251
2009,Male,C,Small,Self-employed,39,3,8470,0,275,110
2009,Male,D,Large,Housewife,52,2,9435,1,125,99
2009,Male,D,Medium,Unemployed,23,8,9465,0,190,5444
2009,Female,D,Medium,Retired,63,2,25195,0,171,1730
2009,Male,D,Medium,Self-employed,29,7,11405,1,87,144
2009,Male,B,Large,Employed,47,2,27225,1,181,380
2009,Male,B,Medium,Housewife,40,0,4355,1,44,1132
2009,Male,B,Small,Employed,58,6,13410,1,48,301
2009,Female,E,Large,Employed,51,6,20080,0,260,2267
2009,Male,C,Medium,Employed,43,14,8615,1,130,146
2009,Male,C,Large,Employed,53,4,21130,1,271,1153
2009,Female,D,Medium,Employed,60,0,34780,1,72,148
2009,Male,C,Medium,Self-employed,36,0,34240,0,33,519
2009,Male,C,Small,Housewife,59,1,8230,1,66,142
2009,Male,A,Medium,Unemployed,29,7,12675,1,148,388
2009,Male,D,Large,Employed,26,0,7425,0,290,2051
2009,Male,B,Large,Employed,31,2,6235,1,202,265
2009,Male,B,Small,Unemployed,26,11,26060,0,139,1063
2009,Male,D,Large,Self-employed,53,3,21455,1,296,378
2009,Male,A,Medium,Employed,23,3,18590,0,95,563
2009,Female,E,Medium,Housewife,51,15,4540,1,238,1131
2009,Female,A,Small,Housewife,19,4,33175,0,140,1750
2009,Male,E,Medium,Housewife,41,0,9700,0,25,451
2009,Male,C,Large,Housewife,56,1,23400,1,29,959
2009,Male,B,Medium,Housewife,36,0,46020,0,24,308
2009,Male,A,Small,Unemployed,23,10,28660,0,148,151
2009,Male,A,Large,Self-employed,22,1,1325,0,101,709
2009,Male,E,Large,Employed,53,7,15455,0,216,375
2009,Male,A,Large,Employed,49,11,45830,1,34,289
2009,Male,D,Medium,Employed,19,9,22510,0,107,835
2009,Male,A,Small,Unemployed,43,15,6320,1,139,409
2009,Male,C,Small,Housewife,42,1,2460,0,32,659
2009,Male,E,Large,Unemployed,41,7,8140,0,50,1421
2009,Male,A,Medium,Housewife,18,15,48925,0,16,619
2009,Female,A,Medium,Employed,27,0,25080,0,50,132
2009,Male,B,Medium,Housewife,45,1,17200,0,63,114
2009,Female,B,Large,Employed,32,7,21100,1,124,380
2009,Male,B,Medium,Employed,22,8,2490,1,203,538
2009,Male,C,Small,Housewife,20,0,18560,0,19,233
2009,Male,A,Small,Employed,46,1,28140,0,277,331
2009,Male,D,Small,Employed,28,7,37010,0,32,828
2009,Male,D,Large,Employed,44,7,10565,1,50,193
2009,Male,B,Medium,Housewife,46,6,22620,1,145,70
2009,Female,E,Medium,Unemployed,24,0,26330,1,180,1510
2009,Male,B,Small,Housewife,28,2,9335,1,64,70
2009,Male,B,Large,Housewife,51,1,3075,1,206,701
2009,Male,B,Large,Employed,20,8,42385,0,169,1980
2009,Female,A,Large,Employed,19,13,4735,0,157,2276
2009,Female,B,Small,Employed,40,2,15445,0,187,224
2009,Female,E,Small,Housewife,30,4,24510,0,148,83
2009,Male,D,Small,Housewife,22,11,10050,0,107,259
2009,Male,B,Large,Retired,72,13,11345,0,25,303
2009,Male,C,Large,Housewife,51,0,42700,1,94,172
2009,Male,B,Medium,Unemployed,25,7,18515,1,62,571
2009,Male,B,Medium,Employed,21,0,18420,1,92,684
2009,Female,A,Large,Self-employed,33,6,18590,1,50,78
2009,Female,C,Small,Housewife,45,0,10345,1,32,159
2009,Male,B,Large,Unemployed,27,0,30530,1,93,2714
2009,Male,D,Small,Self-employed,55,15,19350,1,153,551
2009,Male,B,Small,Housewife,20,4,24840,0,50,662
2009,Female,B,Large,Retired,65,9,49625,0,99,3088
2009,Male,A,Large,Employed,35,2,5170,1,16,600
2009,Female,D,Large,Housewife,38,9,6265,1,62,104
2009,Female,E,Small,Employed,22,0,21535,0,156,549
2009,Male,D,Medium,Self-employed,73,9,17455,0,83,159
2009,Male,B,Small,Employed,26,3,11985,1,273,494
2009,Male,C,Large,Employed,32,5,19025,0,77,113
2009,Male,A,Small,Employed,22,3,6670,0,31,131
2009,Male,B,Medium,Housewife,41,0,6655,1,57,354
2009,Male,A,Medium,Employed,30,2,37845,0,23,237
2009,Female,D,Small,Housewife,45,9,13870,0,181,310
2009,Female,E,Large,Self-employed,18,3,29530,0,238,26
2009,Male,A,Medium,Employed,42,15,36415,0,250,1027
2009,Male,B,Medium,Self-employed,20,6,19760,0,136,1433
2009,Male,E,Small,Self-employed,35,8,9460,0,130,239
2009,Male,E,Medium,Housewife,19,0,33035,1,94,169
2009,Male,B,Small,Housewife,23,3,9820,0,223,26
2009,Female,B,Medium,Self-employed,44,4,8900,0,108,921
2009,Male,A,Small,Housewife,59,2,20525,1,251,1570
2009,Female,A,Medium,Self-employed,18,0,8670,0,141,988
2009,Male,B,Large,Housewife,22,0,4060,0,100,201
2009,Male,E,Medium,Housewife,25,14,45010,0,139,449
2009,Male,B,Medium,Unemployed,23,3,27090,0,138,2347
2009,Male,C,Small,Unemployed,27,2,8840,1,129,1330
2009,Female,C,Large,Employed,27,0,26900,0,284,868
2009,Male,B,Large,Employed,48,9,13385,0,206,1589
2009,Female,E,Large,Retired,74,4,18105,0,32,1640
2009,Male,B,Medium,Employed,46,12,2775,1,32,1846
2009,Male,A,Medium,Employed,32,15,7435,1,28,669
2009,Male,D,Medium,Employed,20,11,13820,0,141,30
2009,Male,B,Medium,Employed,33,13,16660,0,32,66
2009,Male,A,Small,Self-employed,42,1,9835,1,212,511
2009,Male,B,Small,Employed,48,5,22660,0,149,581
2009,Male,C,Medium,Unemployed,19,1,4090,0,271,737
2009,Female,D,Medium,Unemployed,33,10,26515,1,270,79
2009,Female,E,Medium,Unemployed,20,9,18430,0,282,1119
2009,Female,D,Medium,Employed,35,13,7055,1,139,1330
2009,Male,E,Large,Unemployed,45,4,27310,0,259,592
2009,Male,A,Small,Employed,29,12,13220,0,21,843
2009,Female,B,Small,Employed,20,3,2745,0,140,619
2009,Male,A,Medium,Employed,37,3,1970,1,101,972
2009,Male,A,Medium,Unemployed,45,10,7850,0,59,1267
2009,Female,E,Small,Unemployed,22,1,11140,0,251,2346
2009,Male,B,Large,Employed,19,4,7125,0,64,629
2009,Male,C,Small,Self-employed,20,5,23880,0,238,2196
2009,Male,A,Medium,Employed,22,2,18575,0,290,2693
2009,Female,A,Small,Housewife,58,0,17545,1,145,4
2009,Male,B,Medium,Employed,42,2,5690,1,89,333
2009,Male,D,Large,Housewife,25,0,44185,1,111,172
2009,Male,D,Large,Self-employed,32,0,7760,0,34,1806
2009,Female,D,Medium,Housewife,40,1,21235,0,235,76
2009,Female,B,Large,Employed,60,3,5600,1,251,503
2009,Male,A,Small,Self-employed,37,9,20325,0,66,1043
2009,Female,B,Large,Housewife,52,9,12820,1,43,1066
2009,Male,C,Medium,Self-employed,36,6,18375,1,122,124
2009,Male,E,Small,Employed,27,0,1390,1,257,500
2009,Female,A,Small,Employed,28,5,8785,0,93,723
2009,Female,B,Large,Self-employed,19,13,21700,1,124,1247
2009,Female,E,Large,Retired,65,0,34705,0,202,1942
2009,Female,A,Small,Unemployed,21,0,29090,0,92,384
2009,Male,A,Medium,Unemployed,22,9,14130,0,103,50
2009,Male,A,Medium,Self-employed,36,1,4340,1,71,6
2009,Male,D,Medium,Self-employed,48,6,9520,1,38,174
2009,Male,D,Small,Unemployed,58,2,17450,0,251,1823
2009,Female,C,Large,Housewife,22,4,5605,0,257,466
2009,Male,A,Medium,Employed,45,4,8310,1,82,528
2009,Female,C,Large,Housewife,57,3,40820,1,107,375
2009,Female,E,Medium,Housewife,35,0,10915,0,238,120
2009,Male,A,Medium,Employed,32,4,25620,0,206,665
2009,Female,D,Medium,Unemployed,26,1,31945,1,70,1625
2009,Female,A,Large,Unemployed,20,0,24625,0,35,477
2009,Female,B,Small,Unemployed,33,0,9155,1,38,1191
2009,Male,A,Large,Housewife,55,0,4305,1,98,3048
2009,Male,E,Medium,Housewife,40,15,18380,0,66,1054
2009,Male,A,Medium,Employed,23,5,22000,0,92,385
2009,Female,E,Medium,Unemployed,38,2,18055,1,284,95
2009,Male,B,Small,Employed,26,6,5020,0,213,785
2009,Male,B,Large,Self-employed,42,2,19425,0,140,1132
2009,Female,C,Medium,Employed,40,13,13600,1,273,3567
2009,Male,D,Small,Employed,24,10,17190,0,153,1884
2009,Female,B,Medium,Unemployed,29,12,9025,1,63,2405
2009,Male,C,Small,Unemployed,21,1,5015,0,57,593
2009,Male,C,Large,Employed,18,12,39125,0,112,355
2009,Male,A,Large,Employed,51,5,38280,0,290,1073
2009,Male,E,Large,Housewife,64,0,7960,1,27,198
2009,Male,B,Small,Unemployed,21,5,29850,0,38,109
2009,Male,D,Small,Unemployed,20,15,10670,1,94,1513
2009,Female,A,Small,Housewife,33,13,16530,1,187,168
2009,Male,B,Small,Self-employed,34,4,16200,0,107,956
2009,Female,C,Medium,Employed,36,13,7095,0,59,56
2009,Male,C,Large,Housewife,61,7,15085,1,153,96
2009,Male,A,Small,Unemployed,23,1,13940,1,50,340
2009,Female,C,Small,Housewife,32,1,16795,0,175,171
2009,Male,A,Medium,Unemployed,22,7,7925,0,33,1197
2009,Male,B,Medium,Employed,25,0,8585,0,223,481
2009,Male,A,Small,Employed,29,9,9510,1,170,486
2009,Female,D,Medium,Employed,32,1,7675,0,19,220
2009,Female,E,Medium,Employed,41,10,16035,1,64,90
2009,Male,B,Small,Unemployed,31,0,23940,0,149,1097
2009,Male,D,Medium,Unemployed,27,3,28435,0,50,4
2009,Male,B,Medium,Housewife,51,2,8435,1,156,826
2009,Male,C,Large,Employed,46,15,6260,0,170,1812
2009,Male,E,Small,Employed,34,7,9530,0,122,154
2009,Female,A,Medium,Retired,53,11,16200,1,163,2662
2009,Male,A,Small,Employed,25,0,30730,0,38,7876
2009,Male,D,Medium,Unemployed,41,0,15445,1,150,104
2009,Male,A,Small,Employed,22,2,16815,0,260,1339
2009,Female,B,Medium,Unemployed,32,6,38175,0,71,867
2009,Male,B,Medium,Unemployed,22,0,13925,1,171,683
2009,Male,C,Small,Employed,20,0,9980,1,59,1307
2009,Female,C,Large,Unemployed,18,4,38730,0,284,2850
2009,Male,B,Medium,Unemployed,27,5,13640,1,156,837
2009,Female,C,Medium,Retired,59,0,6305,0,45,954
2009,Male,D,Small,Employed,21,7,28970,0,138,116
2009,Male,D,Small,Employed,22,14,19355,0,271,116
2009,Male,B,Medium,Employed,22,14,9880,0,207,1225
2009,Female,D,Medium,Retired,69,2,6995,1,37,305
2009,Male,E,Large,Retired,72,10,21710,1,129,1992
2009,Male,C,Large,Housewife,30,13,9595,1,181,629
2009,Male,C,Large,Unemployed,23,3,28385,0,34,326
2009,Male,C,Small,Unemployed,27,1,15060,0,72,1639
2009,Male,B,Small,Unemployed,37,1,5415,1,61,1634
2009,Female,C,Small,Employed,26,5,27365,0,190,675
2009,Male,D,Small,Self-employed,27,2,38950,1,296,249
2009,Male,D,Small,Housewife,24,2,24925,0,84,23
2009,Male,B,Small,Employed,52,2,26455,1,157,1867
2009,Male,D,Small,Employed,21,1,9235,0,213,1904
2009,Female,D,Medium,Employed,19,3,4640,0,184,1599
2009,Male,E,Medium,Unemployed,29,5,6255,0,72,296
2009,Male,E,Medium,Housewife,34,15,32975,0,237,90
2009,Male,E,Large,Housewife,23,1,16235,0,30,300
2009,Female,E,Large,Retired,51,7,7405,1,254,459
2009,Female,A,Small,Unemployed,24,0,5440,0,26,151
2009,Male,A,Large,Employed,48,14,29540,1,139,940
2009,Male,E,Large,Retired,61,7,6225,0,99,133
2009,Male,B,Small,Self-employed,39,7,9085,0,149,1047
2009,Female,C,Small,Retired,66,5,19220,1,51,600
2009,Male,E,Small,Unemployed,49,2,7210,0,64,584
2009,Male,E,Large,Housewife,24,12,8165,0,223,1602
2009,Male,B,Small,Employed,26,9,8425,1,103,497
2009,Male,E,Medium,Housewife,41,0,40855,0,187,1854
2009,Female,A,Small,Housewife,36,2,12565,0,187,69
2009,Male,D,Small,Unemployed,18,4,37740,0,150,10955
2009,Male,D,Small,Employed,28,13,12005,0,48,128
2009,Male,B,Large,Housewife,20,6,15895,0,77,19
2009,Female,A,Medium,Employed,52,0,16985,1,126,1128
2009,Male,E,Large,Self-employed,50,1,10545,0,251,1068
2009,Female,E,Large,Self-employed,26,14,18935,0,67,618
2009,Male,A,Medium,Retired,49,9,21125,1,216,85
2009,Female,A,Medium,Employed,21,0,8170,0,110,1640
2009,Male,E,Large,Employed,67,5,8295,1,273,11
2009,Male,A,Large,Unemployed,26,2,11675,1,78,3452
2009,Male,C,Medium,Unemployed,29,1,19700,0,212,1918
2009,Male,A,Small,Employed,33,9,22440,0,251,346
2009,Male,A,Medium,Housewife,41,6,29700,1,238,1647
2009,Female,E,Medium,Self-employed,44,2,1700,1,216,1303
2009,Female,E,Medium,Housewife,18,1,8590,0,149,416
2009,Male,D,Medium,Housewife,40,2,16345,0,32,668
2009,Female,C,Large,Housewife,55,15,25650,0,187,154
2009,Female,D,Large,Self-employed,57,2,6340,0,30,786
2009,Female,C,Small,Housewife,36,10,18275,0,223,936
2009,Female,C,Medium,Employed,42,1,22300,0,203,906
2009,Male,D,Small,Housewife,21,15,17700,0,43,551
2009,Male,C,Small,Self-employed,28,7,12215,0,55,319
2009,Male,C,Large,Housewife,64,5,18270,1,57,32
2009,Female,D,Large,Housewife,63,2,8530,0,31,16
2009,Female,C,Small,Self-employed,51,3,11250,0,209,569
2009,Male,C,Medium,Self-employed,50,14,10485,1,249,119
2009,Male,A,Small,Self-employed,37,1,7365,1,168,1661
2009,Male,A,Small,Self-employed,55,1,16245,1,86,269
2009,Male,C,Large,Self-employed,18,4,16090,0,67,1309
2009,Male,D,Small,Employed,29,0,21120,0,119,931
2009,Male,E,Medium,Unemployed,25,1,22115,0,101,1491
2009,Male,A,Large,Employed,37,1,20930,0,67,51
2009,Female,D,Small,Unemployed,19,2,19305,0,21,1776
2009,Male,E,Small,Self-employed,19,10,14455,0,216,595
2009,Female,B,Medium,Housewife,51,1,27120,1,181,152
2009,Male,D,Large,Employed,40,4,42685,1,282,303
2009,Male,C,Large,Housewife,66,5,15025,1,260,534
2009,Male,D,Small,Employed,53,0,15565,1,51,30
2009,Female,E,Medium,Self-employed,29,8,8730,0,50,461
2009,Male,E,Small,Housewife,41,0,6780,0,47,235
2009,Male,C,Small,Employed,24,9,9640,1,44,73
2009,Female,A,Small,Housewife,43,1,13875,0,223,721
2009,Male,D,Medium,Self-employed,21,1,16605,0,38,386
2009,Female,C,Medium,Housewife,30,0,14030,1,140,580
2009,Male,E,Small,Employed,23,9,2870,0,275,894
2009,Male,B,Medium,Housewife,35,9,11970,1,249,2554
2009,Male,A,Small,Unemployed,20,4,2745,0,29,174
2009,Male,B,Small,Housewife,30,13,13365,0,84,336
2009,Male,C,Small,Employed,19,12,13940,0,250,1232
2009,Female,A,Large,Employed,40,13,17330,0,205,238
2009,Male,A,Large,Unemployed,20,6,10380,0,153,386
2009,Male,A,Small,Housewife,49,2,26510,1,113,178
2009,Male,D,Small,Unemployed,21,13,18655,0,68,1929
2009,Male,D,Small,Employed,40,0,9135,1,84,411
2009,Male,E,Medium,Unemployed,30,6,45905,0,41,14
2009,Female,A,Small,Employed,22,10,34640,0,254,1216
2009,Female,D,Large,Employed,18,0,8400,0,206,263
2009,Female,C,Large,Housewife,51,3,28720,1,50,48
2009,Female,B,Large,Self-employed,20,9,16140,1,148,803
2009,Female,B,Medium,Self-employed,22,8,8605,0,190,1044
2009,Female,B,Small,Unemployed,21,0,8200,0,114,4028
2009,Male,C,Small,Employed,28,3,27180,0,251,3351
2009,Male,A,Medium,Self-employed,49,0,29385,1,31,493
2009,Female,E,Medium,Housewife,30,11,13090,1,294,142
2009,Female,E,Large,Employed,26,7,6805,0,260,858
2009,Male,B,Small,Employed,29,0,5920,1,212,1224
2009,Female,D,Medium,Self-employed,22,0,12870,0,33,133
2009,Female,E,Large,Employed,55,0,16890,1,156,68
2009,Male,A,Small,Unemployed,20,10,9915,0,28,732
2009,Male,B,Small,Unemployed,21,5,22425,0,31,53
2009,Male,B,Medium,Employed,25,2,18565,0,36,1868
2009,Female,B,Small,Unemployed,30,2,7235,1,73,880
2009,Male,C,Medium,Employed,29,7,9640,0,64,1006
2009,Male,A,Large,Unemployed,46,2,17120,0,91,1513
2009,Male,E,Medium,Housewife,61,1,4710,1,160,484
2009,Female,B,Medium,Employed,39,11,10670,0,149,500
2009,Male,A,Medium,Employed,20,15,18045,0,148,439
2009,Male,D,Medium,Employed,18,10,8015,0,259,5743
2009,Male,E,Small,Self-employed,45,1,9795,0,71,1235
2009,Male,B,Medium,Employed,54,5,24550,1,31,2957
2009,Male,E,Large,Employed,38,3,5345,1,31,8
2009,Male,A,Large,Self-employed,46,2,5040,1,33,387
2009,Female,E,Large,Self-employed,75,1,23620,1,123,83
2009,Male,D,Large,Housewife,60,5,16725,1,29,146
2009,Female,A,Large,Employed,22,5,27050,0,223,4924
2009,Male,A,Large,Employed,39,7,11640,1,163,50
2009,Male,C,Medium,Employed,23,4,20770,0,124,121
2009,Male,A,Small,Housewife,30,0,22630,0,59,495
2009,Male,B,Medium,Employed,33,12,8225,1,161,171
2009,Female,C,Medium,Unemployed,22,12,8875,0,150,1464
2009,Male,A,Large,Employed,25,0,4555,0,26,448
2009,Female,E,Small,Employed,25,8,14140,0,33,56
2009,Male,C,Small,Employed,18,9,15875,0,121,4088
2009,Male,C,Small,Unemployed,52,3,25155,1,101,89
2009,Female,C,Large,Unemployed,26,2,6360,1,182,27
2009,Male,B,Large,Unemployed,57,1,13540,1,124,4
2009,Female,A,Large,Unemployed,23,7,18315,0,297,206
2009,Male,D,Small,Housewife,37,10,14400,1,32,12
2009,Female,A,Small,Employed,23,1,7810,0,153,155
2009,Male,D,Small,Employed,25,5,14460,1,140,500
2009,Male,E,Small,Employed,19,0,8505,0,223,340
2009,Female,E,Medium,Unemployed,42,1,6185,0,124,2330
2009,Female,B,Large,Employed,27,11,47140,1,201,102
2009,Male,D,Large,Employed,24,0,6145,1,50,829
2009,Female,D,Medium,Self-employed,36,2,7755,1,257,403
2009,Female,A,Small,Unemployed,27,9,9825,1,139,101
2009,Male,E,Small,Housewife,45,1,1450,0,285,188
2009,Male,C,Large,Unemployed,53,1,27020,0,66,218
2009,Female,C,Medium,Unemployed,24,2,23065,0,213,804
2009,Male,A,Small,Unemployed,49,9,48145,1,273,696
2009,Female,E,Large,Housewife,20,0,20255,0,238,105
2009,Male,B,Large,Retired,67,1,24115,1,238,1843
2009,Male,E,Small,Employed,18,1,2555,0,24,358
2009,Male,A,Large,Employed,24,1,21055,0,190,1446
2009,Male,A,Small,Employed,26,0,7460,0,207,2110
2009,Female,C,Medium,Employed,33,1,4405,1,223,341
2009,Female,D,Large,Housewife,41,11,6995,1,223,204
2009,Male,E,Medium,Unemployed,48,4,42360,1,209,221
2009,Male,C,Small,Unemployed,22,2,18915,0,178,494
2009,Male,B,Small,Housewife,23,9,6420,0,29,1743
2009,Male,A,Large,Retired,72,1,22095,1,94,872
2009,Male,D,Small,Housewife,52,8,23100,1,223,266
2009,Female,B,Large,Unemployed,18,9,22555,0,139,395
2009,Male,A,Medium,Housewife,44,5,9940,1,122,1412
2009,Male,B,Medium,Self-employed,40,3,25830,0,66,138
2009,Male,A,Large,Housewife,46,5,6560,0,103,37
2009,Female,A,Small,Employed,25,12,16130,1,273,275
2009,Male,C,Large,Self-employed,58,7,16980,0,129,677
2009,Female,A,Large,Unemployed,57,3,1810,1,78,1329
2009,Female,E,Small,Housewife,45,2,20080,1,122,273
2009,Male,C,Large,Unemployed,66,1,37415,0,76,396
2009,Male,A,Medium,Housewife,57,5,10710,1,26,796
2009,Male,E,Medium,Employed,25,2,11020,0,25,200
2009,Male,A,Large,Self-employed,45,2,9215,1,77,484
2009,Female,E,Medium,Self-employed,29,2,27245,1,57,20
2009,Male,E,Medium,Housewife,35,5,26960,1,236,126
2009,Male,E,Small,Employed,22,3,29695,0,72,626
2009,Male,E,Small,Employed,43,3,18660,0,67,389
2009,Male,A,Medium,Unemployed,34,10,8290,1,100,483
2009,Male,B,Small,Unemployed,26,11,11770,1,94,343
2009,Male,B,Large,Housewife,29,3,15405,1,121,716
2009,Male,D,Medium,Housewife,29,0,16080,1,59,139
2009,Female,A,Large,Unemployed,22,3,15775,0,65,5675
2009,Male,E,Small,Employed,21,9,18310,0,37,434
2009,Male,E,Medium,Employed,39,7,7860,0,296,165
2009,Male,B,Large,Housewife,35,3,22590,1,141,791
2009,Female,C,Medium,Self-employed,53,13,7595,1,276,439
2009,Male,D,Small,Employed,24,0,24720,1,56,268
2009,Male,A,Small,Self-employed,45,1,5280,0,34,11
2009,Female,A,Small,Employed,30,11,27290,0,205,3871
2009,Female,D,Large,Housewife,55,2,19025,1,115,593
2009,Male,A,Medium,Employed,33,3,18140,0,250,3289
2009,Male,D,Large,Housewife,28,1,19995,1,38,883
2009,Male,B,Medium,Employed,26,1,4555,0,50,231
2009,Male,B,Small,Housewife,30,0,7810,0,203,2052
2009,Female,D,Medium,Self-employed,25,1,8680,0,222,865
2009,Female,A,Medium,Self-employed,29,1,10585,0,107,308
2009,Female,E,Small,Employed,29,1,9885,0,145,1047
2009,Male,D,Small,Housewife,20,2,16410,0,61,933
2009,Male,A,Large,Employed,21,14,12195,0,275,1616
2009,Male,C,Small,Employed,20,5,15475,0,223,510
2009,Female,A,Medium,Employed,44,0,10390,0,51,1382
2009,Male,D,Medium,Housewife,48,7,8630,0,71,316
2009,Male,B,Small,Unemployed,22,0,14075,0,25,1323
2009,Female,B,Small,Employed,27,6,29950,0,69,567
2009,Male,D,Small,Housewife,54,7,6180,1,59,18
2009,Male,B,Medium,Employed,30,5,24360,0,148,1913
2009,Male,E,Small,Employed,46,5,19790,1,245,1005
2009,Male,D,Large,Housewife,32,15,24835,0,58,20
2009,Male,A,Small,Housewife,19,8,5625,0,130,1097
2009,Male,D,Medium,Employed,44,9,8310,1,187,4
2009,Male,D,Medium,Retired,49,7,21810,1,190,260
2009,Male,A,Medium,Housewife,33,5,8965,1,181,141
2009,Male,C,Small,Employed,23,0,22505,0,222,741
2009,Female,E,Large,Employed,25,7,24770,0,78,427
2009,Female,E,Small,Unemployed,31,0,23150,0,216,4
2009,Male,C,Large,Unemployed,18,11,27460,0,84,185
2009,Male,C,Medium,Unemployed,28,3,48975,0,149,874
2009,Male,A,Small,Employed,30,6,29130,0,126,421
2009,Female,B,Small,Employed,20,0,28335,0,223,2902
2009,Female,D,Large,Housewife,46,1,3840,1,77,39
2009,Female,E,Small,Self-employed,38,7,32130,1,163,274
2009,Female,D,Large,Unemployed,20,1,9080,0,168,2168
2009,Female,A,Medium,Housewife,35,3,7650,0,67,136
2009,Male,E,Medium,Unemployed,34,2,27020,0,167,363
2009,Male,B,Small,Housewife,41,10,12540,1,24,315
2009,Male,B,Small,Unemployed,29,6,17350,0,275,2124
2009,Male,D,Small,Employed,29,10,18245,0,30,1098
2009,Female,D,Large,Unemployed,56,7,13570,0,124,581
2009,Male,E,Small,Self-employed,19,0,8330,0,139,79
2009,Male,B,Medium,Unemployed,39,0,41230,0,239,1262
2009,Female,E,Small,Housewife,49,2,25865,1,61,16
2009,Male,E,Large,Employed,22,14,21100,0,103,2154
2009,Male,D,Small,Self-employed,53,12,4640,0,107,458
2009,Male,D,Medium,Self-employed,46,3,13605,1,72,797
2009,Female,B,Large,Employed,33,3,9410,1,96,316
2009,Male,D,Large,Unemployed,39,5,7960,1,19,1573
2009,Male,C,Medium,Employed,42,1,37305,0,167,120
2009,Male,D,Small,Employed,27,1,25860,0,24,120
